CustomerKey,cc_num,FirstName,LastName,Gender,City,State,Job,DOB,EffectiveDate,EndDate,IsCurrent
1925,4000000000001227,Matthew,Contreras,F,Greenemouth,PR,"Surveyor, mining",1979-11-14,1900-01-01,9999-12-31 00:00:00,True
1926,4000000000001009,Belinda,Smith,F,Lake James,LA,Air traffic controller,1952-03-13,1900-01-01,9999-12-31 00:00:00,True
1927,4000000000000211,Amber,Rodgers,F,Lake Matthewberg,PA,Geophysicist/field seismologist,1966-02-22,1900-01-01,9999-12-31 00:00:00,True
1928,4000000000001969,Marcus,Armstrong,F,Mathewsborough,SC,"Social research officer, government",1999-09-06,1900-01-01,9999-12-31 00:00:00,True
1929,4000000000001674,Troy,Moss,F,Priscillabury,NV,"Engineer, civil (contracting)",1989-01-14,1900-01-01,9999-12-31 00:00:00,True
1930,4000000000000546,John,Steele,M,Larryville,MS,Chief Strategy Officer,1974-10-05,1900-01-01,9999-12-31 00:00:00,True
1931,4000000000001669,Darrell,Wilson,M,Michaelmouth,NE,Careers information officer,2002-12-25,1900-01-01,9999-12-31 00:00:00,True
1932,4000000000000030,Joe,Wilson,M,New Brooke,RI,Air traffic controller,1946-02-01,1900-01-01,9999-12-31 00:00:00,True
1933,4000000000001324,Sandra,Booth,M,Lake Ashleystad,GU,Accounting technician,1950-03-22,1900-01-01,9999-12-31 00:00:00,True
1934,4000000000000397,Joshua,Medina,M,Port Stephen,WA,Sports administrator,1993-01-29,1900-01-01,9999-12-31 00:00:00,True
1935,4000000000001064,Gina,Nichols,M,Port Scott,AL,"Social research officer, government",2002-06-02,1900-01-01,9999-12-31 00:00:00,True
1936,4000000000001721,Sabrina,Zuniga,F,East Paulashire,OR,Building surveyor,1965-09-05,1900-01-01,9999-12-31 00:00:00,True
1937,4000000000000466,Gerald,Lewis,M,West Joshua,FM,Risk analyst,1950-08-16,1900-01-01,9999-12-31 00:00:00,True
1938,4000000000001667,Kimberly,Gonzalez,F,Flemingtown,OH,Chief Financial Officer,1973-04-27,1900-01-01,9999-12-31 00:00:00,True
1939,4000000000000168,Christopher,Franklin,F,East Joshuashire,OH,"Engineer, civil (contracting)",1988-12-20,1900-01-01,9999-12-31 00:00:00,True
1940,4000000000001207,Ronald,Nunez,M,Port Sheilachester,PR,Chief Strategy Officer,2008-03-23,1900-01-01,9999-12-31 00:00:00,True
1941,4000000000000666,Jon,Parker,F,Kimfurt,WA,Therapeutic radiographer,1949-11-26,1900-01-01,9999-12-31 00:00:00,True
1942,4000000000000604,Eric,Hernandez,F,Candiceport,NM,Water engineer,1994-04-06,1900-01-01,9999-12-31 00:00:00,True
1943,4000000000001411,Willie,Hernandez,M,South Adamview,IN,Horticultural consultant,1972-07-16,1900-01-01,9999-12-31 00:00:00,True
1944,4000000000001193,Jessica,Lutz,F,Clarkhaven,AS,Sports administrator,1962-03-03,1900-01-01,9999-12-31 00:00:00,True
1945,4000000000000904,Sharon,Fowler,F,Kaylamouth,KS,Chief Strategy Officer,1951-07-13,1900-01-01,9999-12-31 00:00:00,True
1946,4000000000000290,Michael,Ramos,M,Julieborough,ID,"Engineer, manufacturing systems",1996-11-06,1900-01-01,9999-12-31 00:00:00,True
1947,4000000000001716,Mary,Johnson,M,North David,VI,Unknown,1976-07-12,1900-01-01,9999-12-31 00:00:00,True
1948,4000000000001379,John,Williams,M,Donnamouth,DC,Health physicist,1979-10-12,1900-01-01,9999-12-31 00:00:00,True
1949,4000000000001002,Scott,Huerta,F,Geraldport,AK,Town planner,1991-03-03,1900-01-01,9999-12-31 00:00:00,True
1950,4000000000000249,Jenna,Pierce,F,Patriciaburgh,VT,"Engineer, civil (contracting)",1988-10-17,1900-01-01,9999-12-31 00:00:00,True
1951,4000000000000244,Eric,Cole,M,Nathanland,OK,"Exhibitions officer, museum/gallery",1949-11-17,1900-01-01,9999-12-31 00:00:00,True
1952,4000000000001572,Joshua,Molina,M,Millermouth,NM,Risk analyst,1982-03-06,1900-01-01,9999-12-31 00:00:00,True
1953,4000000000000738,Katherine,Trujillo,M,Quinntown,UT,Professor Emeritus,1966-03-20,1900-01-01,9999-12-31 00:00:00,True
1954,4000000000000994,Michael,Brown,F,Robertstad,AR,Hospital doctor,1960-03-26,1900-01-01,2024-08-20 00:00:00,False
1955,4000000000000994,Michael,Brown,F,Port Charlestown,AR,Town planner,1960-03-26,2024-08-21,9999-12-31 00:00:00,True
1956,4000000000000871,Jennifer,Sullivan,M,Gardnerburgh,NJ,Company secretary,1949-12-21,1900-01-01,9999-12-31 00:00:00,True
1957,4000000000001934,Mark,Ryan,M,Baileyland,WA,"Pharmacist, hospital",1945-08-25,1900-01-01,9999-12-31 00:00:00,True
1958,4000000000001337,Joshua,Lyons,M,West Shannon,TX,Chief Strategy Officer,1985-05-06,1900-01-01,2023-04-14 00:00:00,False
1959,4000000000001337,Joshua,Lyons,M,Kennedyview,TX,Chartered loss adjuster,1985-05-06,2023-04-15,9999-12-31 00:00:00,True
1960,4000000000000715,Gregory,Harper,F,Millsside,ME,Medical illustrator,2002-05-12,1900-01-01,9999-12-31 00:00:00,True
1961,4000000000001246,Jimmy,Robinson,M,Onealshire,GA,Town planner,2004-03-02,1900-01-01,9999-12-31 00:00:00,True
1962,4000000000001369,Nicholas,Holt,M,Port Stevenfurt,KY,Armed forces technical officer,1983-07-16,1900-01-01,9999-12-31 00:00:00,True
1963,4000000000000402,Joel,Cochran,F,Michellechester,GA,Professor Emeritus,1982-06-09,1900-01-01,9999-12-31 00:00:00,True
1964,4000000000000411,Laura,Sanders,F,Summersfort,KY,"Designer, textile",1962-06-24,1900-01-01,9999-12-31 00:00:00,True
1965,4000000000000566,Leah,Gregory,F,New Noah,MI,Health physicist,1982-02-10,1900-01-01,9999-12-31 00:00:00,True
1966,4000000000001381,Corey,Weiss,F,North Jacob,ME,Marine scientist,1998-10-07,1900-01-01,9999-12-31 00:00:00,True
1967,4000000000000908,Dawn,Gaines,F,Dakotaland,CA,Cartographer,1979-05-22,1900-01-01,9999-12-31 00:00:00,True
1968,4000000000001598,Martin,Gibson,F,Lake Thomasmouth,AK,Chiropractor,1952-08-03,1900-01-01,9999-12-31 00:00:00,True
1969,4000000000000937,Kristen,Washington,F,North Pattymouth,OR,Company secretary,1979-12-18,1900-01-01,9999-12-31 00:00:00,True
1970,4000000000001112,Alexandra,Phillips,F,New Charleston,NY,"Civil engineer, consulting",1947-11-01,1900-01-01,9999-12-31 00:00:00,True
1971,4000000000001388,Gabriella,Russell,F,Daniellestad,PW,Risk analyst,1963-03-16,1900-01-01,9999-12-31 00:00:00,True
1972,4000000000001146,Robert,Ellis,F,Sherrymouth,FL,Company secretary,1992-12-01,1900-01-01,9999-12-31 00:00:00,True
1973,4000000000001843,Jonathan,Robertson,M,Grahammouth,LA,Psychiatric nurse,1943-03-22,1900-01-01,2023-07-23 00:00:00,False
1974,4000000000001843,Jonathan,Robertson,M,Lake Hannah,LA,"Engineer, civil (contracting)",1943-03-22,2023-07-24,9999-12-31 00:00:00,True
1975,4000000000000892,Darren,Jackson,F,Alvarezfort,WA,Museum education officer,2005-01-13,1900-01-01,9999-12-31 00:00:00,True
1976,4000000000000561,Laurie,Edwards,F,North Melissaton,AL,"Civil engineer, consulting",1998-06-27,1900-01-01,2024-05-09 00:00:00,False
1977,4000000000000561,Laurie,Edwards,F,Brianland,AL,Museum education officer,1998-06-27,2024-05-10,9999-12-31 00:00:00,True
1978,4000000000000342,Brandon,Smith,F,Port Crystal,CA,"Social research officer, government",1988-08-18,1900-01-01,9999-12-31 00:00:00,True
1979,4000000000001362,David,Goodwin,F,Port Sarahport,NH,"Designer, jewellery",1985-01-21,1900-01-01,9999-12-31 00:00:00,True
1980,4000000000001803,Mandy,Mason,M,Christophermouth,AZ,Marine scientist,1959-04-05,1900-01-01,9999-12-31 00:00:00,True
1981,4000000000001508,John,Nicholson,F,East Melissaport,MS,Health physicist,1951-04-11,1900-01-01,9999-12-31 00:00:00,True
1982,4000000000000229,Tina,King,F,West Kristinastad,IA,Ambulance person,1990-05-21,1900-01-01,9999-12-31 00:00:00,True
1983,4000000000000522,Monica,Matthews,M,Maxview,WA,Museum/gallery conservator,1997-01-18,1900-01-01,9999-12-31 00:00:00,True
1984,4000000000000010,Daniel,Garrett,M,East Nathaniel,GA,"Engineer, manufacturing systems",1977-03-19,1900-01-01,9999-12-31 00:00:00,True
1985,4000000000001076,Cheryl,Perez,M,South Jamesburgh,AR,"Engineer, manufacturing systems",1967-10-19,1900-01-01,9999-12-31 00:00:00,True
1986,4000000000000664,Melissa,Henderson,F,Cherylfurt,WV,Corporate treasurer,1954-05-15,1900-01-01,9999-12-31 00:00:00,True
1987,4000000000000957,Ann,Ayala,F,West John,DE,"Engineer, civil (contracting)",1984-09-03,1900-01-01,9999-12-31 00:00:00,True
1988,4000000000000962,Peter,White,F,North Fredville,UT,"Exhibitions officer, museum/gallery",1950-07-30,1900-01-01,9999-12-31 00:00:00,True
1989,4000000000001204,Andrea,Keller,F,North Brianna,WA,Haematologist,1944-12-07,1900-01-01,9999-12-31 00:00:00,True
1990,4000000000000034,Amanda,Wagner,F,West Nicole,FM,Health physicist,1957-02-17,1900-01-01,9999-12-31 00:00:00,True
1991,4000000000000337,Luke,Harris,M,Robertshire,VI,"Exhibitions officer, museum/gallery",1955-07-26,1900-01-01,9999-12-31 00:00:00,True
1992,4000000000000551,Benjamin,Mcdowell,F,Kelseyton,PA,Financial risk analyst,2008-03-12,1900-01-01,9999-12-31 00:00:00,True
1993,4000000000001773,Roger,Jackson,M,Taylorside,MT,Health physicist,1967-09-09,1900-01-01,9999-12-31 00:00:00,True
1994,4000000000001184,John,Harper,F,South William,NY,Software engineer,1966-09-17,1900-01-01,9999-12-31 00:00:00,True
1995,4000000000000938,Mark,Gonzalez,F,Jerryville,MD,Company secretary,1956-01-04,1900-01-01,9999-12-31 00:00:00,True
1996,4000000000001166,Eric,Hansen,M,New Melissaville,DE,Therapeutic radiographer,1965-08-29,1900-01-01,9999-12-31 00:00:00,True
1997,4000000000000372,Katrina,Johnson,M,Hahnborough,NV,Transport planner,1994-10-16,1900-01-01,9999-12-31 00:00:00,True
1998,4000000000000754,Stephen,Ortega,F,East Lauraside,MO,"Engineer, civil (contracting)",1974-11-08,1900-01-01,9999-12-31 00:00:00,True
1999,4000000000000656,Robert,Hernandez,M,East Thomaston,FM,Town planner,1993-11-07,1900-01-01,2024-02-04 00:00:00,False
2000,4000000000000656,Robert,Hernandez,M,Mendozaville,FM,"Geneticist, molecular",1993-11-07,2024-02-05,9999-12-31 00:00:00,True
2001,4000000000001272,Caleb,Ross,M,New Mark,OK,Transport planner,2000-05-04,1900-01-01,2024-06-07 00:00:00,False
2002,4000000000001272,Caleb,Ross,M,Robertborough,OK,Museum/gallery conservator,2000-05-04,2024-06-08,9999-12-31 00:00:00,True
2003,4000000000001218,Melissa,Morales,M,Halltown,NH,Legal secretary,1966-08-20,1900-01-01,9999-12-31 00:00:00,True
2004,4000000000001398,Kevin,Townsend,F,Lake Christopherbury,CO,Museum/gallery conservator,1951-09-29,1900-01-01,9999-12-31 00:00:00,True
2005,4000000000000260,Darlene,Ray,F,Port Ashley,RI,"Surveyor, mining",1983-12-29,1900-01-01,9999-12-31 00:00:00,True
2006,4000000000000665,Robert,Bowers,F,Whiteside,OH,Haematologist,1973-06-05,1900-01-01,9999-12-31 00:00:00,True
2007,4000000000000615,Eric,Stevens,F,Benjaminland,AR,"Exhibitions officer, museum/gallery",1952-08-15,1900-01-01,9999-12-31 00:00:00,True
2008,4000000000001844,David,Burns,F,Brendanstad,KS,Risk analyst,1969-06-23,1900-01-01,9999-12-31 00:00:00,True
2009,4000000000000409,Kara,Neal,M,Shawnfort,MD,Legal secretary,1980-02-10,1900-01-01,9999-12-31 00:00:00,True
2010,4000000000000195,Glenn,Hernandez,M,East Stephaniefort,NH,"Civil engineer, consulting",1991-11-06,1900-01-01,2023-05-15 00:00:00,False
2011,4000000000000195,Glenn,Hernandez,M,North Jennifer,NH,"Geologist, engineering",1991-11-06,2023-05-16,9999-12-31 00:00:00,True
2012,4000000000000936,Linda,Chang,F,North Joyside,HI,Town planner,1951-04-07,1900-01-01,9999-12-31 00:00:00,True
2013,4000000000000474,Toni,Price,F,East Joel,MD,"Pharmacist, hospital",1995-05-16,1900-01-01,9999-12-31 00:00:00,True
2014,4000000000000843,Corey,Hendrix,F,East Jenny,NH,Sub,1966-11-19,1900-01-01,9999-12-31 00:00:00,True
2015,4000000000000870,Julian,Johnson,M,Parkfurt,SC,Health physicist,1962-02-27,1900-01-01,9999-12-31 00:00:00,True
2016,4000000000000085,Maria,Zimmerman,F,Thompsonhaven,SD,Multimedia specialist,1958-11-20,1900-01-01,9999-12-31 00:00:00,True
2017,4000000000000038,Melissa,Wagner,F,Rebeccaton,CO,Careers information officer,1983-09-03,1900-01-01,2024-08-30 00:00:00,False
2018,4000000000000038,Melissa,Wagner,F,Jeremyfort,CO,Theme park manager,1983-09-03,2024-08-31,9999-12-31 00:00:00,True
2019,4000000000001679,Joe,Alexander,F,Bentontown,NM,"Librarian, public",1997-06-02,1900-01-01,2024-10-29 00:00:00,False
2020,4000000000001679,Joe,Alexander,F,West Feliciashire,NM,Estate agent,1997-06-02,2024-10-30,9999-12-31 00:00:00,True
2021,4000000000001855,Emily,Jacobs,M,Lake Justin,AL,"Designer, jewellery",1968-03-20,1900-01-01,9999-12-31 00:00:00,True
2022,4000000000001132,Peter,Butler,F,Lauraburgh,RI,Careers information officer,1954-08-11,1900-01-01,2024-10-25 00:00:00,False
2023,4000000000001132,Peter,Butler,F,East Tina,RI,Sub,1954-08-11,2024-10-26,9999-12-31 00:00:00,True
2024,4000000000000348,Veronica,Perez,M,Lake Victoriaton,CO,"Exhibitions officer, museum/gallery",1968-02-02,1900-01-01,9999-12-31 00:00:00,True
2025,4000000000000448,Kendra,Gonzalez,M,East Adam,MT,Unknown,1942-02-19,1900-01-01,2024-09-29 00:00:00,False
2026,4000000000000448,Kendra,Gonzalez,M,New Robertburgh,MT,Building surveyor,1942-02-19,2024-09-30,9999-12-31 00:00:00,True
2027,4000000000000093,Alyssa,Coleman,M,Michaelmouth,KY,Sports administrator,1961-05-17,1900-01-01,9999-12-31 00:00:00,True
2028,4000000000001306,Glenn,Dunn,M,East William,NE,"Designer, textile",1989-11-04,1900-01-01,9999-12-31 00:00:00,True
2029,4000000000000824,Heather,Salazar,F,New Jessicahaven,CO,"Pharmacist, hospital",1973-06-03,1900-01-01,9999-12-31 00:00:00,True
2030,4000000000000123,Stephen,Thomas,M,New William,FM,Sub,1949-10-18,1900-01-01,9999-12-31 00:00:00,True
2031,4000000000001291,Sheila,Martinez,M,North Michael,HI,Transport planner,1941-07-12,1900-01-01,9999-12-31 00:00:00,True
2032,4000000000000476,Anna,Lopez,F,Weaverburgh,NM,Local government officer,1943-02-03,1900-01-01,9999-12-31 00:00:00,True
2033,4000000000001279,Kimberly,Ortiz,M,West Jared,AZ,Chief Strategy Officer,1971-12-17,1900-01-01,9999-12-31 00:00:00,True
2034,4000000000000323,Bradley,Gonzales,M,Port Michelle,AR,Ambulance person,1950-01-17,1900-01-01,9999-12-31 00:00:00,True
2035,4000000000000813,Donna,Hernandez,F,East Kayla,AR,"Designer, furniture",1969-01-22,1900-01-01,9999-12-31 00:00:00,True
2036,4000000000001233,Scott,Welch,M,Bradleytown,ID,Risk analyst,1953-12-20,1900-01-01,9999-12-31 00:00:00,True
2037,4000000000000315,Brian,Shannon,M,Johnsonchester,HI,Building control surveyor,1992-11-01,1900-01-01,9999-12-31 00:00:00,True
2038,4000000000001308,Kevin,Ray,F,West Michelle,NJ,Air traffic controller,1945-12-14,1900-01-01,9999-12-31 00:00:00,True
2039,4000000000001327,George,Brooks,M,East Tom,NY,Marine scientist,2005-01-19,1900-01-01,9999-12-31 00:00:00,True
2040,4000000000001946,Sean,Ross,M,Port Oscar,GU,"Designer, jewellery",1948-12-28,1900-01-01,9999-12-31 00:00:00,True
2041,4000000000001030,Donna,Jennings,M,Alvarezburgh,NY,Agricultural consultant,1944-04-20,1900-01-01,9999-12-31 00:00:00,True
2042,4000000000000160,Carla,Smith,F,Johnberg,WY,"Psychologist, counselling",1978-12-05,1900-01-01,9999-12-31 00:00:00,True
2043,4000000000000132,Melissa,Phelps,M,Finleyfort,VI,Sports administrator,1977-04-29,1900-01-01,9999-12-31 00:00:00,True
2044,4000000000000198,William,Collins,F,Johnsonstad,MP,Financial risk analyst,1960-01-17,1900-01-01,9999-12-31 00:00:00,True
2045,4000000000000428,Danielle,Jones,M,West Sarahberg,MS,"Production assistant, radio",1999-02-01,1900-01-01,9999-12-31 00:00:00,True
2046,4000000000001441,Joseph,White,F,New Jeffery,UT,Accounting technician,1941-02-10,1900-01-01,2023-12-23 00:00:00,False
2047,4000000000001441,Joseph,White,F,Jonesside,UT,"Engineer, manufacturing systems",1941-02-10,2023-12-24,9999-12-31 00:00:00,True
2048,4000000000000855,Stacey,Thomas,M,Robertafurt,HI,"Engineer, structural",1988-02-13,1900-01-01,9999-12-31 00:00:00,True
2049,4000000000000330,Robert,Butler,F,South John,IL,"Engineer, structural",1962-12-25,1900-01-01,9999-12-31 00:00:00,True
2050,4000000000001809,Rachel,Lee,M,West Brian,VT,"Geneticist, molecular",1960-01-17,1900-01-01,9999-12-31 00:00:00,True
2051,4000000000001300,Edward,Harris,M,East Sandramouth,WA,Chiropractor,2000-03-18,1900-01-01,9999-12-31 00:00:00,True
2052,4000000000001569,Joel,Smith,F,Lake Kristashire,AL,Chief Financial Officer,2002-07-19,1900-01-01,9999-12-31 00:00:00,True
2053,4000000000001725,Gregory,Thomas,F,South April,OK,Engineering geologist,2000-05-13,1900-01-01,9999-12-31 00:00:00,True
2054,4000000000001798,Thomas,Golden,F,North Mikeberg,VT,Museum/gallery conservator,1990-08-10,1900-01-01,9999-12-31 00:00:00,True
2055,4000000000001182,Brian,Woodward,M,North Jennifer,ME,"Librarian, public",1967-01-17,1900-01-01,9999-12-31 00:00:00,True
2056,4000000000001122,Dustin,Allen,M,North Kevin,NH,Chief Strategy Officer,1950-08-04,1900-01-01,9999-12-31 00:00:00,True
2057,4000000000000412,Maria,Morgan,F,New Melissa,WY,Unknown,1963-11-25,1900-01-01,9999-12-31 00:00:00,True
2058,4000000000000094,John,Martinez,M,West David,ND,Chartered loss adjuster,2005-03-20,1900-01-01,9999-12-31 00:00:00,True
2059,4000000000000251,Dominic,Tyler,F,West Angelastad,NH,Health physicist,1995-03-14,1900-01-01,9999-12-31 00:00:00,True
2060,4000000000000760,Leslie,Ingram,M,Samanthahaven,OH,Chief Executive Officer,1979-05-06,1900-01-01,9999-12-31 00:00:00,True
2061,4000000000001707,Joseph,Huff,F,Rhondamouth,IA,Marine scientist,1994-11-18,1900-01-01,9999-12-31 00:00:00,True
2062,4000000000000764,Margaret,Norris,M,New Dawnton,VA,"Designer, jewellery",1995-07-08,1900-01-01,9999-12-31 00:00:00,True
2063,4000000000000191,Stacey,Stevens,F,Christopherville,IA,"Pharmacist, hospital",1970-02-26,1900-01-01,2024-06-12 00:00:00,False
2064,4000000000000191,Stacey,Stevens,F,Lake David,IA,Hospital doctor,1970-02-26,2024-06-13,9999-12-31 00:00:00,True
2065,4000000000001563,Nathan,Chan,F,North Lucastown,VT,Hospital doctor,1962-11-21,1900-01-01,9999-12-31 00:00:00,True
2066,4000000000001257,Kara,Wells,M,Sharpmouth,MA,Town planner,1994-05-26,1900-01-01,2023-05-18 00:00:00,False
2067,4000000000001257,Kara,Wells,M,Williamsberg,MA,Software engineer,1994-05-26,2023-05-19,9999-12-31 00:00:00,True
2068,4000000000001092,Sandra,Fields,F,Brownberg,AR,"Pharmacist, hospital",1956-02-25,1900-01-01,9999-12-31 00:00:00,True
2069,4000000000001038,Connor,Freeman,M,West Tyler,AS,Clinical research associate,1992-07-23,1900-01-01,9999-12-31 00:00:00,True
2070,4000000000001902,Joshua,Paul,F,East Alexandraton,IL,Armed forces logistics/support/administrative officer,1955-12-30,1900-01-01,9999-12-31 00:00:00,True
2071,4000000000001270,Lisa,Ortega,F,New Barbara,ME,"Civil engineer, consulting",1980-06-27,1900-01-01,9999-12-31 00:00:00,True
2072,4000000000000311,Melissa,Ramos,F,Lake Brandy,CO,Multimedia specialist,2001-09-05,1900-01-01,9999-12-31 00:00:00,True
2073,4000000000000983,Keith,Shaffer,F,Chandlerchester,DC,"Engineer, manufacturing systems",1997-05-13,1900-01-01,9999-12-31 00:00:00,True
2074,4000000000000692,Steve,Norris,F,Lake Jasonshire,CT,Local government officer,1962-08-27,1900-01-01,9999-12-31 00:00:00,True
2075,4000000000001481,Ashley,Cervantes,M,Port Ian,WA,Horticultural consultant,1950-01-16,1900-01-01,2023-09-21 00:00:00,False
2076,4000000000001481,Ashley,Cervantes,M,South Robertside,WA,Museum/gallery conservator,1950-01-16,2023-09-22,9999-12-31 00:00:00,True
2077,4000000000000399,Michael,Carson,F,Port Jenniferside,IL,Unknown,2007-11-12,1900-01-01,9999-12-31 00:00:00,True
2078,4000000000001453,Lisa,Thompson,M,Hardingburgh,SD,Hospital doctor,1959-09-14,1900-01-01,9999-12-31 00:00:00,True
2079,4000000000000454,Jose,Edwards,F,Haynesmouth,MD,"Surveyor, mining",1971-04-27,1900-01-01,2023-03-18 00:00:00,False
2080,4000000000000454,Jose,Edwards,F,Herringberg,MD,"Geologist, engineering",1971-04-27,2023-03-19,9999-12-31 00:00:00,True
2081,4000000000000637,Brittany,Vincent,F,South Walter,CO,Horticultural consultant,1967-07-06,1900-01-01,9999-12-31 00:00:00,True
2082,4000000000000916,Cynthia,Moss,M,North James,VA,Legal secretary,2008-04-24,1900-01-01,9999-12-31 00:00:00,True
2083,4000000000001087,Ralph,Wood,F,New Harryburgh,NY,Metallurgist,1974-01-17,1900-01-01,2023-11-30 00:00:00,False
2084,4000000000001087,Ralph,Wood,F,Coxmouth,NY,Medical sales representative,1974-01-17,2023-12-01,9999-12-31 00:00:00,True
2085,4000000000001515,Tiffany,Lewis,M,Port Andrew,WV,Cartographer,1987-01-12,1900-01-01,9999-12-31 00:00:00,True
2086,4000000000001001,David,Smith,F,Larrystad,DC,Building surveyor,1996-02-09,1900-01-01,9999-12-31 00:00:00,True
2087,4000000000000614,Jamie,Poole,M,Lucasland,WA,Financial risk analyst,1987-03-12,1900-01-01,2024-06-30 00:00:00,False
